iterations,accuracy,loss,val_accuracy,val_loss
1,0.33857041597366333,1.8894751071929932,0.36785513162612915,1.7937594652175903
2,0.3765038847923279,1.8764863014221191,0.42671194672584534,1.7004423141479492
3,0.38726115226745605,1.7559549808502197,0.43520089983940125,1.5796350240707397
4,0.44670912623405457,1.6369913816452026,0.5116015672683716,1.4650095701217651
5,0.5012031197547913,1.531450867652893,0.5359365940093994,1.4216649532318115
6,0.513658881187439,1.4491446018218994,0.5546123385429382,1.35513174533844
7,0.5389950275421143,1.3852609395980835,0.5517826676368713,1.3216702938079834
8,0.5559802055358887,1.3395671844482422,0.573288083076477,1.2807729244232178
9,0.5622080564498901,1.3205167055130005,0.600452721118927,1.2257425785064697
10,0.5556970834732056,1.3012324571609497,0.5936615467071533,1.268484115600586
11,0.5835810303688049,1.2440378665924072,0.6044142842292786,1.1724257469177246
12,0.5825902223587036,1.2248523235321045,0.6236559152603149,1.150244116783142
13,0.5922151207923889,1.2217437028884888,0.6038483381271362,1.1686453819274902
14,0.5941967368125916,1.2009159326553345,0.6264855861663818,1.1457325220108032
15,0.6042462587356567,1.1865971088409424,0.6378042101860046,1.1200122833251953
16,0.6066524982452393,1.1577821969985962,0.6332767605781555,1.1107847690582275
17,0.6322717666625977,1.1027650833129883,0.6587436199188232,1.056706428527832
18,0.6342533826828003,1.0852231979370117,0.6593095660209656,1.0368140935897827
19,0.6386411786079407,1.0914303064346313,0.6536502838134766,1.0478626489639282
20,0.6542109251022339,1.0372204780578613,0.6610073447227478,1.025259256362915
21,0.6597310900688171,1.0224617719650269,0.6553480625152588,1.0138109922409058
22,0.664685070514679,1.0037994384765625,0.6610073447227478,1.0139201879501343
23,0.6612880229949951,1.0187926292419434,0.6791171431541443,0.9845439195632935
24,0.6719037294387817,0.9931637048721313,0.6661007404327393,0.9904741048812866
25,0.6775654554367065,0.9515058994293213,0.6779853105545044,0.9865425825119019
26,0.688605785369873,0.945620059967041,0.6808149218559265,0.9488251209259033
27,0.6944090723991394,0.926660418510437,0.6836445927619934,0.9459631443023682
28,0.6942675113677979,0.9058505296707153,0.6751556396484375,0.9489990472793579
29,0.6952583193778992,0.9049964547157288,0.685908317565918,0.938398540019989
30,0.7125265598297119,0.8750070929527283,0.7011884450912476,0.8967189788818359
31,0.7061570882797241,0.8899005055427551,0.6649688482284546,0.990454375743866
32,0.720736026763916,0.8473179340362549,0.6898698210716248,0.9296118021011353
33,0.715923547744751,0.8449150919914246,0.7028862237930298,0.8763519525527954
34,0.7269638776779175,0.8155112266540527,0.7006224989891052,0.8862072825431824
35,0.7262561917304993,0.8106911182403564,0.6904357671737671,0.9189022183418274
36,0.7293701171875,0.8053421974182129,0.7125070691108704,0.8705725073814392
37,0.7419674396514893,0.7726913094520569,0.7215619683265686,0.8431479334831238
38,0.7436659336090088,0.7632704973220825,0.711941123008728,0.8705024123191833
39,0.7510262131690979,0.7374151349067688,0.7243916392326355,0.834452748298645
40,0.7559801936149597,0.7233000993728638,0.7204301357269287,0.8386830687522888
41,0.7530077695846558,0.7388984560966492,0.7159026861190796,0.8471934795379639
42,0.7539985775947571,0.7385854721069336,0.713638961315155,0.8627339005470276
43,0.7681528925895691,0.6933038830757141,0.7266553640365601,0.8292389512062073
44,0.7789101004600525,0.67070472240448,0.7209960222244263,0.8624752759933472
45,0.7789101004600525,0.6623260974884033,0.7249575257301331,0.8613671064376831
46,0.7851380109786987,0.6424899101257324,0.7209960222244263,0.8260225057601929
47,0.7862703204154968,0.6341143250465393,0.7300509214401245,0.8193994164466858
48,0.783581018447876,0.6357251405715942,0.7357102632522583,0.8378832936286926
49,0.7987261414527893,0.6060666441917419,0.7374080419540405,0.8135561347007751
50,0.7886765599250793,0.6084973812103271,0.7289190888404846,0.8228079080581665
51,0.8094833493232727,0.5713010430335999,0.7368420958518982,0.8585454225540161
52,0.7987261414527893,0.5803549885749817,0.7238256931304932,0.860344648361206
53,0.8172682523727417,0.5490995645523071,0.7340124249458313,0.8288368582725525
