max_accuracy,max_accuracy_iteration,min_loss,min_loss_iteration,max_val_accuracy,max_val_accuracy_iteration,min_val_loss,min_val_loss_iteration
0.8510969281196594,53,0.441311776638031,53,0.7668364644050598,51,0.7555875778198242,51
