max_accuracy,max_accuracy_iteration,min_loss,min_loss_iteration,max_val_accuracy,max_val_accuracy_iteration,min_val_loss,min_val_loss_iteration
0.8607218861579895,53,0.40609121322631836,53,0.7753254175186157,48,0.6889238357543945,48
