iterations,accuracy,loss
3,0.10908333212137222,2.289992570877075
6,0.19183333218097687,2.1906158924102783
9,0.2619166672229767,2.0581514835357666
12,0.30149999260902405,1.9266499280929565
15,0.33558332920074463,1.8355647325515747
18,0.3609166741371155,1.7770901918411255
21,0.3789166808128357,1.7153785228729248
24,0.4025000035762787,1.6415886878967285
27,0.41850000619888306,1.5931580066680908
30,0.4416666626930237,1.5537261962890625
33,0.4569999873638153,1.5128934383392334
36,0.45783331990242004,1.4930424690246582
39,0.46416667103767395,1.4922950267791748
42,0.4841666519641876,1.4352551698684692
45,0.4909166693687439,1.416127324104309
48,0.5036666393280029,1.38695228099823
51,0.5070833563804626,1.3655937910079956
54,0.5146666765213013,1.3517208099365234
57,0.5224999785423279,1.3330270051956177
60,0.5261666774749756,1.3177720308303833
63,0.5385000109672546,1.2858529090881348
66,0.546833336353302,1.2728153467178345
69,0.5520833134651184,1.2506282329559326
72,0.5564166903495789,1.239914059638977
75,0.5551666617393494,1.2295886278152466
78,0.5711666941642761,1.2101447582244873
81,0.5755000114440918,1.1968852281570435
84,0.5771666765213013,1.1900044679641724
87,0.5849166512489319,1.1714928150177002
90,0.5845000147819519,1.164536714553833
93,0.5913333296775818,1.1477707624435425
96,0.5948333144187927,1.1476413011550903
99,0.5972499847412109,1.1307259798049927
102,0.5997499823570251,1.120120644569397
105,0.6130833625793457,1.1023666858673096
108,0.6021666526794434,1.1174938678741455
111,0.6184999942779541,1.091396689414978
114,0.6190000176429749,1.0818476676940918
117,0.6208333373069763,1.074828863143921
120,0.6255833506584167,1.06309974193573
123,0.628083348274231,1.0563145875930786
126,0.6309166550636292,1.0459846258163452
129,0.6338333487510681,1.0401445627212524
132,0.6361666917800903,1.0280288457870483
135,0.6371666789054871,1.0337451696395874
138,0.6433333158493042,1.0173156261444092
141,0.6458333134651184,1.012369990348816
144,0.6479166746139526,1.0005123615264893
147,0.6499999761581421,0.9935066103935242
150,0.6519166827201843,0.9901911020278931
153,0.6535833477973938,0.9860715866088867
156,0.6633333563804626,0.9703164100646973
159,0.6631666421890259,0.9663598537445068
162,0.6639999747276306,0.9638689160346985
165,0.6633333563804626,0.9631868600845337
168,0.6658333539962769,0.9584051370620728
171,0.6679166555404663,0.9527544975280762
174,0.668583333492279,0.9541961550712585
177,0.6691666841506958,0.9436275362968445
180,0.6784166693687439,0.9370348453521729
183,0.6782500147819519,0.9354971647262573
186,0.675166666507721,0.9326671361923218
189,0.6805833578109741,0.9227944612503052
192,0.6794999837875366,0.9219772219657898
195,0.6783333420753479,0.9166375994682312
198,0.6780833601951599,0.9274965524673462
201,0.6823333501815796,0.9081048369407654
204,0.6867499947547913,0.9149202704429626
207,0.6860833168029785,0.9013607501983643
210,0.6859166622161865,0.909959077835083
213,0.6895833611488342,0.9049076437950134
216,0.6899999976158142,0.9047250151634216
219,0.6948333382606506,0.8932331800460815
222,0.6915000081062317,0.8936682343482971
225,0.6918333172798157,0.8946637511253357
228,0.6972500085830688,0.8891354203224182
231,0.6944166421890259,0.8938165903091431
234,0.6949166655540466,0.8914705514907837
237,0.6978333592414856,0.8800831437110901
240,0.6959999799728394,0.8893365859985352
243,0.6974166631698608,0.877341091632843
246,0.7005000114440918,0.8786406517028809
249,0.6995000243186951,0.87836092710495
252,0.7014999985694885,0.876430332660675
255,0.6994166374206543,0.8854990005493164
258,0.703166663646698,0.8703954219818115
261,0.7048333287239075,0.8713928461074829
264,0.7050833106040955,0.8776889443397522
267,0.7024166584014893,0.8723157644271851
270,0.7024166584014893,0.8720270395278931
273,0.7007499933242798,0.8759836554527283
