max_accuracy,max_accuracy_iteration,min_loss,min_loss_iteration,max_val_accuracy,max_val_accuracy_iteration,min_val_loss,min_val_loss_iteration
0.8539277911186218,269,0.429871141910553,270,0.7883418202400208,266,0.6420508623123169,271
