iterations,accuracy,loss,val_accuracy,val_loss
1,0.3681528568267822,1.8125165700912476,0.3825693130493164,1.8304535150527954
2,0.4049539864063263,1.8445332050323486,0.475382000207901,1.7180594205856323
3,0.41500353813171387,1.77036714553833,0.4657611846923828,1.6126853227615356
4,0.4127388596534729,1.6382791996002197,0.5031126141548157,1.5535249710083008
5,0.49738144874572754,1.477861762046814,0.5144312381744385,1.402690052986145
6,0.5146496891975403,1.4033544063568115,0.5512167811393738,1.3810476064682007
7,0.5368719100952148,1.3547857999801636,0.5698924660682678,1.2939295768737793
8,0.5576786994934082,1.3040497303009033,0.6015846133232117,1.202235221862793
9,0.5838640928268433,1.2458988428115845,0.6044142842292786,1.1675035953521729
10,0.5923566818237305,1.2160050868988037,0.6174306869506836,1.1549718379974365
11,0.6053786277770996,1.1678215265274048,0.6332767605781555,1.105525016784668
12,0.6092002987861633,1.1453253030776978,0.6270514726638794,1.1081655025482178
13,0.6161358952522278,1.1500616073608398,0.629315197467804,1.105877161026001
14,0.6210898756980896,1.1218680143356323,0.629315197467804,1.1159840822219849
15,0.6314225196838379,1.0792851448059082,0.6417657136917114,1.0527170896530151
16,0.6369426846504211,1.0618754625320435,0.6276174187660217,1.0708987712860107
17,0.639631986618042,1.0548306703567505,0.6632710695266724,1.0095274448394775
18,0.6495400071144104,1.0280725955963135,0.6751556396484375,0.9876174926757812
19,0.6566171050071716,0.9994240999221802,0.6683644652366638,0.979899525642395
20,0.6680821180343628,0.9851857423782349,0.6723259687423706,0.9553254842758179
21,0.6738853454589844,0.9545968770980835,0.691567599773407,0.9196764826774597
22,0.6843594908714294,0.932799220085144,0.6779853105545044,0.9514623284339905
23,0.684501051902771,0.9388847947120667,0.6943972706794739,0.9027015566825867
24,0.689313530921936,0.9197970032691956,0.6836445927619934,0.9173206090927124
25,0.6949752569198608,0.8983304500579834,0.7028862237930298,0.8733699917793274
26,0.6962491273880005,0.9050033688545227,0.6904357671737671,0.9152054190635681
27,0.700920045375824,0.8923392295837402,0.698924720287323,0.8701123595237732
28,0.7070063948631287,0.86434006690979,0.7108092904090881,0.8629540801048279
29,0.7067232728004456,0.856593668460846,0.7187322974205017,0.8511778712272644
30,0.7101203203201294,0.8501217365264893,0.7108092904090881,0.8741488456726074
31,0.7135173678398132,0.828860342502594,0.7170345187187195,0.8322320580482483
32,0.7170559167861938,0.8314738273620605,0.7215619683265686,0.8482218384742737
33,0.7234253287315369,0.8094103932380676,0.7249575257301331,0.825191080570221
34,0.7232837677001953,0.7970285415649414,0.7317487001419067,0.806194543838501
35,0.7283793091773987,0.7886890769004822,0.719298243522644,0.8147777318954468
36,0.7286624312400818,0.7941200733184814,0.7402377128601074,0.783927321434021
37,0.7402689456939697,0.7686625123023987,0.748160719871521,0.7744852900505066
38,0.7481953501701355,0.74803227186203,0.7419354915618896,0.7656105756759644
39,0.752158522605896,0.729178786277771,0.7549518942832947,0.7438185811042786
40,0.7496107816696167,0.7314968109130859,0.7498584985733032,0.7489477396011353
41,0.7583864331245422,0.7183302640914917,0.7526881694793701,0.7588008642196655
42,0.7542816996574402,0.7242920994758606,0.7272212505340576,0.8135111331939697
43,0.7564048171043396,0.7075675129890442,0.7696660757064819,0.72487872838974
44,0.761500358581543,0.6989757418632507,0.7566496729850769,0.7191884517669678
45,0.7647558450698853,0.6916013956069946,0.7487266659736633,0.7412993907928467
46,0.7671620845794678,0.6841903328895569,0.7651386260986328,0.728046178817749
47,0.7660297155380249,0.6785591840744019,0.7572156190872192,0.7244256138801575
48,0.7653220295906067,0.6748669147491455,0.742501437664032,0.7590862512588501
49,0.766312837600708,0.674051821231842,0.7657045722007751,0.7062919735908508
50,0.7677282094955444,0.6665849089622498,0.7606111764907837,0.7333467602729797
51,0.7787685990333557,0.6508409380912781,0.7560837864875793,0.7354949712753296
52,0.7773531675338745,0.641159176826477,0.7713639140129089,0.6832373738288879
53,0.7804670929908752,0.6579934358596802,0.7849462628364563,0.6876928210258484
54,0.7845718264579773,0.6187906265258789,0.7809846997261047,0.6920990347862244
55,0.7868365049362183,0.6280961036682129,0.7713639140129089,0.6873196363449097
56,0.7881103754043579,0.6054127812385559,0.7781550884246826,0.697628915309906
57,0.7932059168815613,0.6080184578895569,0.7764572501182556,0.6661091446876526
58,0.7973107099533081,0.5894370079040527,0.7775891423225403,0.6695317029953003
59,0.7973107099533081,0.580237627029419,0.7775891423225403,0.6861462593078613
60,0.8029723763465881,0.5756967067718506,0.7775891423225403,0.6973904371261597
61,0.7910827994346619,0.600365936756134,0.7826825380325317,0.6566879153251648
62,0.8029723763465881,0.5749646425247192,0.7866440415382385,0.6431306600570679
63,0.8062278628349304,0.5560558438301086,0.7945670485496521,0.6318854093551636
64,0.8059448003768921,0.5622192025184631,0.7719298005104065,0.6631332039833069
65,0.8045293688774109,0.5539036989212036,0.7838143706321716,0.6684936881065369
66,0.8117480278015137,0.5441851019859314,0.7838143706321716,0.6639847755432129
67,0.8147204518318176,0.54555344581604,0.7951329946517944,0.6320497989654541
68,0.8151450753211975,0.5318390130996704,0.7951329946517944,0.6189031600952148
69,0.8158528208732605,0.5327299237251282,0.7758913636207581,0.682111918926239
70,0.81755131483078,0.5266586542129517,0.7838143706321716,0.6602373719215393
71,0.812738835811615,0.5402535200119019,0.7968307733535767,0.6231590509414673
72,0.8154281377792358,0.5290471315383911,0.7753254175186157,0.6873712539672852
73,0.826185405254364,0.5269262194633484,0.8019241690635681,0.6150808930397034
74,0.8292993903160095,0.49077650904655457,0.7860780954360962,0.6405045986175537
75,0.8237791657447815,0.49731096625328064,0.803056001663208,0.6009559035301208
76,0.8217976093292236,0.5062940120697021,0.8070175647735596,0.6110126972198486
77,0.830997884273529,0.4803401529788971,0.7928692698478699,0.6321470737457275
78,0.8359518647193909,0.48926371335983276,0.8036219477653503,0.6197006702423096
79,0.8322717547416687,0.48117730021476746,0.7962648272514343,0.6414496302604675
80,0.8352441787719727,0.47052308917045593,0.8058856725692749,0.6132127642631531
81,0.8376504182815552,0.46930718421936035,0.8087153434753418,0.6280498504638672
82,0.8393489122390747,0.4660179316997528,0.803056001663208,0.6338504552841187
83,0.8411889672279358,0.45728638768196106,0.7911714911460876,0.6266425848007202
84,0.8445860147476196,0.44429102540016174,0.7951329946517944,0.6316697001457214
85,0.8525123596191406,0.4345923364162445,0.8183361887931824,0.5993213057518005
86,0.8518046736717224,0.42870739102363586,0.8013582229614258,0.6202014684677124
87,0.8457183241844177,0.44279801845550537,0.8121109008789062,0.6204037666320801
88,0.8518046736717224,0.41722381114959717,0.7990944981575012,0.6179447770118713
89,0.8503892421722412,0.43322768807411194,0.8053197264671326,0.6105692982673645
90,0.8532201051712036,0.42284682393074036,0.8058856725692749,0.616623044013977
91,0.8556263446807861,0.4118589162826538,0.8019241690635681,0.6094996333122253
92,0.8546355366706848,0.4251585304737091,0.804753839969635,0.6284916400909424
93,0.863128125667572,0.3966423273086548,0.7996604442596436,0.6246317028999329
94,0.8563340306282043,0.40196818113327026,0.803056001663208,0.6403299570083618
95,0.8635527491569519,0.3939971923828125,0.8075834512710571,0.6318268775939941
