iterations,accuracy,loss,val_accuracy,val_loss
1,0.41429686546325684,6.658835411071777,0.10489583015441895,4.9720964431762695
2,0.5347656011581421,2.7526113986968994,0.2186458259820938,3.4719865322113037
3,0.584947943687439,1.7812031507492065,0.2435416728258133,3.126915454864502
4,0.6244791746139526,1.4647263288497925,0.5408333539962769,1.6520041227340698
5,0.6506770849227905,1.3060685396194458,0.6328125,1.342189073562622
6,0.6764062643051147,1.187057614326477,0.6791666746139526,1.1597570180892944
7,0.6985676884651184,1.1003282070159912,0.5715625286102295,1.5384061336517334
8,0.7101041674613953,1.0466822385787964,0.6870833039283752,1.1103991270065308
9,0.7228124737739563,1.0023256540298462,0.6920833587646484,1.1139717102050781
10,0.7340103983879089,0.9667126536369324,0.7087500095367432,1.0456805229187012
11,0.739062488079071,0.9407345652580261,0.7034375071525574,1.0527042150497437
12,0.7447656393051147,0.9176889061927795,0.7046874761581421,1.049148678779602
13,0.7554166913032532,0.8884032368659973,0.6587499976158142,1.222923755645752
14,0.7605989575386047,0.869867742061615,0.7506250143051147,0.9204754829406738
15,0.76541668176651,0.8485444188117981,0.7159374952316284,1.0127220153808594
16,0.7686718702316284,0.8409897089004517,0.7127083539962769,1.0093140602111816
17,0.7736718654632568,0.8225414752960205,0.7293750047683716,0.9919629096984863
18,0.7773177027702332,0.8068828582763672,0.7221875190734863,0.9977075457572937
19,0.7791666388511658,0.7980180978775024,0.6848958134651184,1.1774389743804932
