iterations,accuracy,loss
1,0.09983333200216293,2.3005423545837402
2,0.1054999977350235,2.2865729331970215
3,0.21933333575725555,2.212698221206665
4,0.25608333945274353,2.093571901321411
5,0.25308331847190857,2.019777774810791
6,0.32499998807907104,1.896973967552185
7,0.3343333303928375,1.8434635400772095
8,0.35333332419395447,1.7830599546432495
9,0.3649166524410248,1.7514967918395996
10,0.39516666531562805,1.6861010789871216
11,0.4102500081062317,1.6463515758514404
12,0.40700000524520874,1.6099278926849365
13,0.43066665530204773,1.5711017847061157
14,0.4410833418369293,1.542532205581665
15,0.4567500054836273,1.5299166440963745
16,0.4579166769981384,1.4935388565063477
17,0.47216665744781494,1.4699645042419434
18,0.48216667771339417,1.4470477104187012
19,0.4881666600704193,1.4241337776184082
20,0.4950833320617676,1.4102866649627686
21,0.4997499883174896,1.3884103298187256
22,0.5074166655540466,1.3688650131225586
23,0.5134999752044678,1.3518542051315308
24,0.5166666507720947,1.3395119905471802
25,0.5239166617393494,1.319094181060791
26,0.527916669845581,1.3079010248184204
27,0.5350000262260437,1.2994900941848755
28,0.5414999723434448,1.2786478996276855
29,0.5378333330154419,1.278621792793274
30,0.5476666688919067,1.2582197189331055
31,0.5504166483879089,1.249051809310913
32,0.5525833368301392,1.2393684387207031
33,0.562166690826416,1.2210115194320679
34,0.5671666860580444,1.2050065994262695
35,0.5699999928474426,1.1971644163131714
36,0.5690833330154419,1.1972075700759888
37,0.5757499933242798,1.1815314292907715
38,0.5835000276565552,1.1667227745056152
39,0.5848333239555359,1.1601650714874268
40,0.5864999890327454,1.1532442569732666
41,0.5875833630561829,1.153501033782959
42,0.5972499847412109,1.1297969818115234
43,0.5974166393280029,1.12315034866333
44,0.5996666550636292,1.1144777536392212
45,0.6067500114440918,1.1074023246765137
46,0.6065000295639038,1.0933687686920166
47,0.6087499856948853,1.0907543897628784
48,0.6135833263397217,1.081469178199768
49,0.6129166483879089,1.0789883136749268
50,0.6144999861717224,1.074617862701416
51,0.6194999814033508,1.0677825212478638
52,0.6160833239555359,1.059363842010498
53,0.6214166879653931,1.0546000003814697
54,0.621833324432373,1.0440031290054321
55,0.6335833072662354,1.0305782556533813
56,0.6338333487510681,1.025346279144287
57,0.6340833306312561,1.0250282287597656
58,0.637416660785675,1.0132611989974976
59,0.640999972820282,1.0071383714675903
60,0.6401666402816772,0.9999836683273315
61,0.6458333134651184,0.9987806081771851
62,0.6486666798591614,0.9874898195266724
63,0.6508333086967468,0.9784748554229736
64,0.6547499895095825,0.9717721939086914
65,0.6497499942779541,0.9883137345314026
66,0.659500002861023,0.9630233645439148
67,0.6585833430290222,0.9618623852729797
68,0.6583333611488342,0.9563199281692505
69,0.6625833511352539,0.9562097787857056
70,0.6659166812896729,0.9506258368492126
71,0.6652500033378601,0.9431500434875488
72,0.6685000061988831,0.9382373690605164
73,0.6675833463668823,0.9427044987678528
74,0.6660833358764648,0.9409890174865723
75,0.6695833206176758,0.929169774055481
76,0.671916663646698,0.9311517477035522
77,0.6741666793823242,0.91851806640625
78,0.6760833263397217,0.9163152575492859
79,0.6768333315849304,0.9182536005973816
80,0.6769166588783264,0.9090147018432617
81,0.6785833239555359,0.9136407971382141
82,0.6790833473205566,0.9053897261619568
83,0.6815000176429749,0.9084334373474121
84,0.6834999918937683,0.8976176977157593
85,0.6835833191871643,0.900175154209137
86,0.6820833086967468,0.8977404832839966
87,0.6833333373069763,0.8935279250144958
88,0.6848333477973938,0.8959946036338806
89,0.6769166588783264,0.9187454581260681
90,0.6853333115577698,0.8932130336761475
91,0.6869999766349792,0.8917688131332397
92,0.687250018119812,0.8842372894287109
93,0.6896666884422302,0.8850146532058716
94,0.687833309173584,0.8912807703018188
95,0.6846666932106018,0.8979706764221191
96,0.6945833563804626,0.8761977553367615
97,0.6913333535194397,0.8851628303527832
98,0.6934166550636292,0.8824015259742737
99,0.6950833201408386,0.8729443550109863
100,0.6934166550636292,0.8825410008430481
101,0.6914166808128357,0.8882966041564941
102,0.6950833201408386,0.8780913352966309
103,0.6916666626930237,0.8846399188041687
104,0.6971666812896729,0.8734808564186096
