iterations,accuracy,loss,val_accuracy,val_loss
1,0.41458332538604736,1.615325689315796,0.09958333522081375,3.6692330837249756
2,0.5596874952316284,1.2413207292556763,0.23468750715255737,3.069742441177368
3,0.610156238079071,1.0972646474838257,0.34166666865348816,2.1873035430908203
4,0.6501562595367432,0.9881705641746521,0.5816666483879089,1.206390619277954
5,0.6789844036102295,0.9025532007217407,0.581250011920929,1.2589634656906128
6,0.7062239646911621,0.8369542956352234,0.66385418176651,0.9713279008865356
7,0.7253645658493042,0.7785081267356873,0.5943750143051147,1.2766729593276978
8,0.7418228983879089,0.7314045429229736,0.6796875,0.9297847747802734
9,0.7551822662353516,0.6904087662696838,0.6470833420753479,1.060621976852417
10,0.768359363079071,0.6551330089569092,0.6998958587646484,0.9110150933265686
11,0.7848697900772095,0.6066159009933472,0.7157291769981384,0.8647487163543701
12,0.7976041436195374,0.5711686015129089,0.729895830154419,0.8003755807876587
13,0.8096614480018616,0.5409904718399048,0.7398958206176758,0.7956329584121704
14,0.8165624737739563,0.5134284496307373,0.7136458158493042,0.9147483110427856
15,0.8235937356948853,0.4923456311225891,0.6949999928474426,1.0040946006774902
16,0.8309635519981384,0.47296565771102905,0.6907291412353516,1.0476722717285156
17,0.8397916555404663,0.4484224021434784,0.7426041960716248,0.8122878074645996
18,0.8481770753860474,0.42432326078414917,0.7014583349227905,0.9891313910484314
