iterations,accuracy,loss,val_accuracy,val_loss
1,0.3166312873363495,1.872982144355774,0.41822296380996704,1.880397081375122
2,0.315498948097229,1.944593906402588,0.3865308463573456,1.8512217998504639
3,0.34210899472236633,1.951833724975586,0.3938879370689392,1.894215703010559
4,0.3615003526210785,1.8581618070602417,0.4374646246433258,1.68658447265625
5,0.3842887580394745,1.7751072645187378,0.441426157951355,1.658379316329956
6,0.4038216471672058,1.7301877737045288,0.41539332270622253,1.5981894731521606
7,0.4131634831428528,1.6639920473098755,0.5031126141548157,1.5282201766967773
8,0.4451521635055542,1.6396833658218384,0.5042445063591003,1.6111568212509155
9,0.4768577516078949,1.5584522485733032,0.5189586877822876,1.4908342361450195
10,0.4736022651195526,1.5463800430297852,0.4951895773410797,1.4800689220428467
11,0.4808209538459778,1.5150690078735352,0.5263158082962036,1.4352245330810547
12,0.4675159156322479,1.5482250452041626,0.5200905203819275,1.4479236602783203
13,0.4843595325946808,1.5014702081680298,0.5376344323158264,1.4003169536590576
14,0.5071479082107544,1.4513590335845947,0.5212224125862122,1.3965637683868408
15,0.49525830149650574,1.4592348337173462,0.5551782846450806,1.37399160861969
16,0.5068648457527161,1.4601240158081055,0.5410299897193909,1.3969770669937134
17,0.4961075782775879,1.4684101343154907,0.5172609090805054,1.4122446775436401
18,0.5082802772521973,1.427051305770874,0.5647990703582764,1.3354151248931885
19,0.5203114151954651,1.4068435430526733,0.5376344323158264,1.3856463432312012
20,0.5249823331832886,1.409002661705017,0.5472552180290222,1.355657935142517
21,0.5079971551895142,1.4263896942138672,0.5314091444015503,1.4047163724899292
22,0.5251238346099854,1.3954861164093018,0.5772495865821838,1.3404682874679565
23,0.5283793210983276,1.3954392671585083,0.5812110900878906,1.3244142532348633
24,0.5220099091529846,1.3828014135360718,0.5693265199661255,1.3492319583892822
25,0.5290870666503906,1.3822065591812134,0.5693265199661255,1.3007688522338867
26,0.539844274520874,1.363060474395752,0.5738539695739746,1.2866239547729492
27,0.5344656705856323,1.382751226425171,0.5800792574882507,1.3063355684280396
28,0.5388535261154175,1.3707542419433594,0.5851725935935974,1.28146493434906
29,0.534182608127594,1.377807378768921,0.587436318397522,1.2899898290634155
30,0.5402689576148987,1.373605489730835,0.5795133113861084,1.2885890007019043
31,0.5309271216392517,1.3903722763061523,0.573288083076477,1.3080660104751587
