max_accuracy,max_accuracy_iteration,min_loss,min_loss_iteration,max_val_accuracy,max_val_accuracy_iteration,min_val_loss,min_val_loss_iteration
0.6383581161499023,486,1.0414485931396484,486,0.6649688482284546,472,1.022948980331421,472
