iterations,accuracy,loss,val_accuracy,val_loss
1,0.3081597089767456,1.9876563549041748,0.3454861044883728,1.9159460067749023
2,0.33478009700775146,1.9675216674804688,0.39699074625968933,1.8783131837844849
3,0.40350115299224854,1.8072494268417358,0.41782405972480774,1.7443046569824219
4,0.43952545523643494,1.6869515180587769,0.4548611044883728,1.6339538097381592
5,0.46281829476356506,1.600597620010376,0.4756944477558136,1.604439616203308
6,0.4856770932674408,1.5312401056289673,0.48668980598449707,1.5095758438110352
7,0.5004340410232544,1.5030263662338257,0.5138888955116272,1.4570512771606445
8,0.5244502425193787,1.4045854806900024,0.5491898059844971,1.380387306213379
9,0.5311053395271301,1.4042471647262573,0.5642361044883728,1.3478195667266846
10,0.5562789440155029,1.319327473640442,0.5792824029922485,1.2686166763305664
11,0.5649594664573669,1.2785218954086304,0.5804398059844971,1.265977382659912
12,0.5868055820465088,1.2222068309783936,0.6041666865348816,1.1950706243515015
13,0.5911458134651184,1.2218546867370605,0.6116898059844971,1.178642749786377
14,0.6145833134651184,1.1689608097076416,0.6082175970077515,1.145768165588379
15,0.6115451455116272,1.1539510488510132,0.6203703880310059,1.1401033401489258
16,0.6254340410232544,1.1159518957138062,0.6354166865348816,1.1227738857269287
17,0.6239872574806213,1.106817364692688,0.6365740895271301,1.0970468521118164
18,0.6331018805503845,1.0842856168746948,0.6510416865348816,1.0698179006576538
19,0.6438078880310059,1.0690280199050903,0.6475694179534912,1.0602935552597046
20,0.6481481194496155,1.0385750532150269,0.6521990895271301,1.0339654684066772
21,0.6455439925193787,1.0339128971099854,0.6689814925193787,1.0108176469802856
22,0.6400462985038757,1.0488241910934448,0.65625,1.0473687648773193
23,0.6644965410232544,0.9834202527999878,0.6620370149612427,1.000651240348816
24,0.6653645634651184,0.9923467040061951,0.6666666865348816,0.9971977472305298
25,0.6730324029922485,0.9684735536575317,0.6707175970077515,0.9853324890136719
26,0.6743344664573669,0.9542530179023743,0.6817129850387573,0.9538899064064026
27,0.6804108619689941,0.9532068967819214,0.671875,0.9598815441131592
28,0.6799768805503845,0.9305657744407654,0.6817129850387573,0.9478011727333069
29,0.6885127425193787,0.9165387153625488,0.6921296119689941,0.9385846257209778
30,0.6879340410232544,0.914663553237915,0.6961805820465088,0.9195829033851624
31,0.6876446604728699,0.924174427986145,0.6921296119689941,0.9396935105323792
32,0.7061631679534912,0.872530996799469,0.6880787014961243,0.919638454914093
33,0.6941550970077515,0.8900755643844604,0.7094907164573669,0.8831813335418701
34,0.7016782164573669,0.871918261051178,0.7019675970077515,0.8714695572853088
35,0.7084780335426331,0.8585978746414185,0.6788194179534912,0.9880692958831787
36,0.7078993320465088,0.8456562757492065,0.6984953880310059,0.8981361985206604
37,0.7204861044883728,0.8326787352561951,0.7152777910232544,0.8644017577171326
38,0.7086226940155029,0.8434475064277649,0.7106481194496155,0.871584951877594
39,0.7183159589767456,0.8243767023086548,0.7146990895271301,0.8554472923278809
40,0.7233796119689941,0.8118727803230286,0.7204861044883728,0.8520793914794922
41,0.7238136529922485,0.8021267056465149,0.7291666865348816,0.8215751051902771
42,0.7355324029922485,0.7821856141090393,0.7204861044883728,0.8329986333847046
43,0.7374131679534912,0.7798163890838623,0.7199074029922485,0.8492081165313721
44,0.7335069179534912,0.7813488245010376,0.7314814925193787,0.8171550631523132
45,0.7317708134651184,0.7690110802650452,0.7442129850387573,0.7929587364196777
46,0.7372685074806213,0.7705954909324646,0.7291666865348816,0.8135135173797607
47,0.7429108619689941,0.7466359734535217,0.7320601940155029,0.7993493676185608
48,0.7427662014961243,0.7706202864646912,0.7297453880310059,0.8177275657653809
49,0.7543402910232544,0.7291618585586548,0.7390046119689941,0.7961970567703247
50,0.7453703880310059,0.7373577356338501,0.7337962985038757,0.7864028215408325
51,0.7553530335426331,0.7257063984870911,0.7517361044883728,0.7789263129234314
52,0.7570891380310059,0.7075808048248291,0.7488425970077515,0.7691174149513245
53,0.7635995149612427,0.6919592618942261,0.7581018805503845,0.7526533603668213
54,0.7666377425193787,0.694397509098053,0.7494212985038757,0.77297043800354
55,0.7631655335426331,0.6912305355072021,0.7505787014961243,0.7459214329719543
56,0.7699652910232544,0.6793402433395386,0.7465277910232544,0.7712920904159546
57,0.7643229365348816,0.6826342940330505,0.734375,0.819678008556366
58,0.7699652910232544,0.6625863313674927,0.7528935074806213,0.77773118019104
59,0.7776331305503845,0.6588332056999207,0.7459490895271301,0.7702680230140686
60,0.7740162014961243,0.6516438722610474,0.7581018805503845,0.7661585807800293
61,0.7686631679534912,0.6583884954452515,0.7557870149612427,0.7380038499832153
62,0.7786458134651184,0.6466665863990784,0.7575231194496155,0.7275996208190918
63,0.78125,0.6358075141906738,0.7592592835426331,0.7394587993621826
64,0.7799479365348816,0.6384755373001099,0.7262731194496155,0.8327526450157166
65,0.7893518805503845,0.6171034574508667,0.7523148059844971,0.739495038986206
66,0.79296875,0.5994906425476074,0.7644675970077515,0.7299942374229431
67,0.7923900485038757,0.6078179478645325,0.7557870149612427,0.7405907511711121
68,0.7970196604728699,0.5963887572288513,0.7621527910232544,0.7243651151657104
69,0.7961516380310059,0.5889579653739929,0.7638888955116272,0.7242756485939026
70,0.8022280335426331,0.5746715068817139,0.765625,0.7199366688728333
71,0.7994791865348816,0.5857058167457581,0.7546296119689941,0.7549526691436768
72,0.8041087985038757,0.5792725086212158,0.75,0.769476056098938
73,0.8061342835426331,0.5694350600242615,0.765625,0.732384204864502
74,0.8061342835426331,0.5698675513267517,0.7609953880310059,0.7499432563781738
75,0.8059895634651184,0.5614702701568604,0.7644675970077515,0.7127411365509033
76,0.80859375,0.5429601073265076,0.7633101940155029,0.7630393505096436
77,0.8083043694496155,0.556916356086731,0.7609953880310059,0.762258768081665
78,0.8191550970077515,0.527668833732605,0.765625,0.7076670527458191
79,0.8168402910232544,0.5399035811424255,0.7662037014961243,0.7489628791809082
80,0.8136574029922485,0.545613706111908,0.7569444179534912,0.7868775129318237
81,0.8213252425193787,0.5225540995597839,0.7638888955116272,0.7338359355926514
82,0.8252314925193787,0.5200842022895813,0.75,0.7849856615066528
83,0.8187210559844971,0.5156947374343872,0.7586805820465088,0.7554370164871216
84,0.8262442350387573,0.508154571056366,0.7627314925193787,0.7278580665588379
85,0.8295717835426331,0.5038567781448364,0.7667824029922485,0.7121889591217041
86,0.8346354365348816,0.48852089047431946,0.7690972089767456,0.7129806876182556
