iterations,accuracy,loss
1,0.18066667020320892,2.2945497035980225
2,0.21158333122730255,2.1658120155334473
3,0.2357500046491623,2.0358235836029053
4,0.312333345413208,1.8873487710952759
5,0.335833340883255,1.8204665184020996
6,0.3685833215713501,1.7521024942398071
7,0.38891667127609253,1.6698060035705566
8,0.4165833294391632,1.6025112867355347
9,0.43650001287460327,1.5447475910186768
10,0.45408332347869873,1.5044759511947632
11,0.4658333361148834,1.4845986366271973
12,0.4833333194255829,1.4167510271072388
13,0.4962500035762787,1.3929202556610107
14,0.5151666402816772,1.3561521768569946
15,0.5219166874885559,1.3419066667556763
16,0.5296666622161865,1.3130191564559937
17,0.5400000214576721,1.2801719903945923
18,0.5481666922569275,1.2635948657989502
19,0.5551666617393494,1.244362473487854
20,0.5668333172798157,1.2333372831344604
21,0.5700833201408386,1.2048918008804321
22,0.5731666684150696,1.2029645442962646
23,0.5839999914169312,1.1749904155731201
24,0.5898333191871643,1.1602412462234497
25,0.5900833606719971,1.154566764831543
26,0.6010000109672546,1.1282241344451904
27,0.6023333072662354,1.1237144470214844
28,0.6053333282470703,1.1099159717559814
29,0.6089166402816772,1.111814260482788
30,0.6175833344459534,1.0838632583618164
31,0.6165000200271606,1.0763477087020874
32,0.6261666417121887,1.0639787912368774
33,0.625083327293396,1.0614957809448242
34,0.6255833506584167,1.0532073974609375
35,0.6362500190734863,1.0401527881622314
36,0.6378333568572998,1.032567024230957
37,0.6434999704360962,1.015924334526062
38,0.6484166383743286,1.0054569244384766
39,0.64041668176651,1.0164794921875
40,0.6519166827201843,0.9903284311294556
41,0.6516666412353516,0.9870747327804565
42,0.6535000205039978,0.975618839263916
43,0.6578333377838135,0.9721160531044006
44,0.6579166650772095,0.9698289632797241
45,0.6615833044052124,0.961714506149292
46,0.6629999876022339,0.9577709436416626
47,0.6675833463668823,0.9477715492248535
48,0.6713333129882812,0.9391237497329712
49,0.6713333129882812,0.9436757564544678
50,0.6771666407585144,0.9266002774238586
51,0.6800000071525574,0.9220674633979797
52,0.6694166660308838,0.9346992373466492
53,0.6819999814033508,0.9111675024032593
54,0.6832500100135803,0.907692551612854
55,0.6813333630561829,0.911756157875061
56,0.6882500052452087,0.8953378200531006
57,0.6859999895095825,0.9056022763252258
58,0.6896666884422302,0.8901846408843994
59,0.6909166574478149,0.8894667029380798
60,0.6924999952316284,0.8830230832099915
61,0.6937500238418579,0.8778058290481567
62,0.6990000009536743,0.8695896863937378
63,0.6950833201408386,0.8798742890357971
64,0.6934166550636292,0.8837120532989502
65,0.7017499804496765,0.8637957572937012
66,0.7048333287239075,0.8611775636672974
67,0.6987500190734863,0.8716211915016174
68,0.699999988079071,0.8667489290237427
69,0.7083333134651184,0.854687511920929
70,0.7095000147819519,0.8528006076812744
71,0.7020833492279053,0.8608110547065735
72,0.7079166769981384,0.8544456958770752
73,0.7075833082199097,0.851667582988739
74,0.7085833549499512,0.8531877994537354
75,0.7139999866485596,0.838701605796814
76,0.7045833468437195,0.8569232821464539
77,0.7112500071525574,0.8414513468742371
78,0.7111666798591614,0.8374748826026917
79,0.7134166955947876,0.8437013626098633
80,0.7163333296775818,0.8407804369926453
81,0.7160833477973938,0.8307317495346069
82,0.7115833163261414,0.8446952104568481
83,0.7140833139419556,0.8444942235946655
84,0.7181666493415833,0.8347862362861633
85,0.7176666855812073,0.8325986862182617
86,0.7162500023841858,0.8346365690231323
