iterations,accuracy,loss,val_accuracy,val_loss
1,0.4210677146911621,6.682101249694824,0.11354167014360428,5.259864330291748
2,0.5441145896911621,2.785134792327881,0.20677083730697632,3.4971606731414795
3,0.5863541960716248,1.7949092388153076,0.33000001311302185,2.4465813636779785
4,0.6274999976158142,1.4607975482940674,0.6004166603088379,1.4644513130187988
5,0.6563802361488342,1.2877507209777832,0.6196874976158142,1.3701382875442505
6,0.6748697757720947,1.18183171749115,0.6696875095367432,1.1749827861785889
7,0.694140613079071,1.094165325164795,0.698437511920929,1.0694199800491333
8,0.7144791483879089,1.0332831144332886,0.6491666436195374,1.2582157850265503
9,0.7206510305404663,0.9881284832954407,0.6938541531562805,1.081170916557312
10,0.7339323163032532,0.947842001914978,0.6352083086967468,1.2686645984649658
11,0.7414323091506958,0.920020341873169,0.6876041889190674,1.092952013015747
12,0.7479687333106995,0.8966717720031738,0.7195833325386047,0.9930330514907837
13,0.7525520920753479,0.8758036494255066,0.7303125262260437,0.9612452983856201
14,0.7609896063804626,0.8496884107589722,0.731458306312561,0.9499114751815796
15,0.7660416960716248,0.8340415954589844,0.6499999761581421,1.2187514305114746
16,0.7704166769981384,0.8221111297607422,0.7431250214576721,0.9030214548110962
17,0.7773177027702332,0.7969204783439636,0.7197916507720947,0.9849650859832764
18,0.7795572876930237,0.790873110294342,0.7566666603088379,0.8870278000831604
19,0.7831510305404663,0.7760415077209473,0.7010416388511658,1.081021785736084
20,0.7880208492279053,0.7610609531402588,0.7293750047683716,0.9755275249481201
21,0.7889322638511658,0.754499077796936,0.7260416746139526,0.9704253077507019
22,0.7934895753860474,0.7422513365745544,0.7708333134651184,0.826409101486206
23,0.7953906059265137,0.7316921949386597,0.7308333516120911,0.961260199546814
24,0.7972135543823242,0.728081464767456,0.754479169845581,0.8668566942214966
25,0.8000521063804626,0.7189576625823975,0.7648958563804626,0.8448318839073181
26,0.8006510138511658,0.7148397564888,0.7591666579246521,0.8774992823600769
27,0.80880206823349,0.7006683945655823,0.7395833134651184,0.9842788577079773
