iterations,accuracy,loss,val_accuracy,val_loss
1,0.3225760757923126,1.9147366285324097,0.3372948467731476,1.7851181030273438
2,0.3361641764640808,1.9064886569976807,0.37747594714164734,1.7145107984542847
3,0.39334750175476074,1.7279412746429443,0.4912280738353729,1.491486668586731
4,0.4390658140182495,1.6322932243347168,0.5116015672683716,1.4205654859542847
5,0.46850672364234924,1.535659909248352,0.5285795331001282,1.366381049156189
6,0.4914366602897644,1.4640086889266968,0.5557441711425781,1.293378233909607
7,0.5343241095542908,1.3759647607803345,0.5534804463386536,1.297100305557251
8,0.5436659455299377,1.3401336669921875,0.5976231098175049,1.2243294715881348
9,0.5565463304519653,1.2997428178787231,0.5919637680053711,1.182857871055603
10,0.5729653239250183,1.2351129055023193,0.5953593850135803,1.1609997749328613
11,0.5824486613273621,1.224827766418457,0.629315197467804,1.115980625152588
12,0.5865534543991089,1.2202614545822144,0.6196944117546082,1.1259468793869019
13,0.6031139492988586,1.1881706714630127,0.6344085931777954,1.0814640522003174
14,0.6134465932846069,1.1391972303390503,0.6378042101860046,1.0857501029968262
15,0.6237791776657104,1.124199628829956,0.6202603578567505,1.091070532798767
16,0.6311393976211548,1.0989575386047363,0.6134691834449768,1.124372124671936
17,0.6413304805755615,1.0808002948760986,0.6661007404327393,1.019560694694519
18,0.6496815085411072,1.0459673404693604,0.6615732908248901,1.0115770101547241
19,0.6462845206260681,1.0511398315429688,0.6751556396484375,0.9908279180526733
20,0.6546355485916138,1.0426536798477173,0.6774193644523621,0.9874237775802612
21,0.6615711450576782,0.9996685981750488,0.6779853105545044,0.9667735695838928
22,0.6629865765571594,0.9973284006118774,0.6796830892562866,0.9603784084320068
23,0.6721868515014648,0.9783496260643005,0.6791171431541443,0.9583084583282471
24,0.6757254004478455,0.9687004685401917,0.6774193644523621,0.9499058723449707
25,0.6911535859107971,0.9198080897331238,0.698924720287323,0.9089521169662476
26,0.6927105188369751,0.9139670729637146,0.7068477869033813,0.8939242959022522
27,0.6946921348571777,0.9001865386962891,0.706281840801239,0.8934438228607178
28,0.6996461153030396,0.8943607211112976,0.7102433443069458,0.9038392901420593
29,0.7071478962898254,0.8779805302619934,0.7142048478126526,0.8823515176773071
30,0.7104033827781677,0.8642140030860901,0.7079796195030212,0.9132053852081299
31,0.7215852737426758,0.8303999900817871,0.7221279144287109,0.8549955487251282
32,0.720028281211853,0.8350571990013123,0.7130730152130127,0.8877617120742798
33,0.7269638776779175,0.8219172954559326,0.713638961315155,0.8740667700767517
34,0.7322009801864624,0.7919014692306519,0.7249575257301331,0.8647626042366028
35,0.7310686707496643,0.8005117774009705,0.7209960222244263,0.8794662356376648
36,0.7423920631408691,0.7664900422096252,0.7357102632522583,0.835386335849762
37,0.73941969871521,0.7725984454154968,0.7277871966362,0.8472470641136169
38,0.7535739541053772,0.7361055612564087,0.7340124249458313,0.8087940216064453
39,0.7493276596069336,0.7348803281784058,0.7419354915618896,0.8191521167755127
40,0.7586694955825806,0.7191690802574158,0.7340124249458313,0.8420764803886414
41,0.7514508366584778,0.7358006834983826,0.7272212505340576,0.8285614252090454
42,0.752158522605896,0.744885265827179,0.7328805923461914,0.8344085216522217
43,0.7675867080688477,0.6922034025192261,0.7430673241615295,0.8161939382553101
44,0.7755131125450134,0.6582829356193542,0.7396717667579651,0.8159396052360535
45,0.7808917164802551,0.6622949242591858,0.7538200616836548,0.7897813320159912
46,0.7723991274833679,0.6600435376167297,0.7419354915618896,0.8285242319107056
47,0.7913658618927002,0.6238920092582703,0.7323146462440491,0.8324191570281982
48,0.7926397919654846,0.6089500784873962,0.7340124249458313,0.8414756655693054
49,0.7941967248916626,0.6073824167251587,0.7345783710479736,0.8173254132270813
50,0.7981599569320679,0.5937438011169434,0.7379739880561829,0.8329254388809204
