max_accuracy,max_accuracy_iteration,min_loss,min_loss_iteration,max_val_accuracy,max_val_accuracy_iteration,min_val_loss,min_val_loss_iteration
0.8397735357284546,50,0.47882428765296936,50,0.768534243106842,46,0.7327051162719727,46
