max_accuracy,max_accuracy_iteration,min_loss,min_loss_iteration,max_val_accuracy,max_val_accuracy_iteration,min_val_loss,min_val_loss_iteration
0.8048124313354492,146,0.5781617760658264,146,0.7838143706321716,126,0.686415433883667,147
