iterations,accuracy,loss
1,0.15783333778381348,2.2957170009613037
2,0.19374999403953552,2.2361719608306885
3,0.21191667020320892,2.1213958263397217
4,0.289166659116745,2.0114316940307617
5,0.3160833418369293,1.90007483959198
6,0.34841665625572205,1.8200125694274902
7,0.3630000054836273,1.764600396156311
8,0.3760833442211151,1.7210984230041504
9,0.39933332800865173,1.661789059638977
10,0.41100001335144043,1.623523473739624
11,0.4259166717529297,1.590922236442566
12,0.4338333308696747,1.5722864866256714
13,0.44341665506362915,1.5528806447982788
14,0.4489166736602783,1.530744194984436
15,0.4582499861717224,1.5154669284820557
16,0.46691668033599854,1.4954345226287842
17,0.47208333015441895,1.483778476715088
18,0.4788333475589752,1.468727707862854
19,0.48116666078567505,1.4533320665359497
20,0.4855833351612091,1.4398514032363892
21,0.49050000309944153,1.4247629642486572
22,0.49408334493637085,1.4132604598999023
23,0.4983333349227905,1.4018566608428955
24,0.5016666650772095,1.3938651084899902
25,0.503333330154419,1.3843567371368408
26,0.5099166631698608,1.3704932928085327
27,0.512666642665863,1.361128330230713
28,0.5166666507720947,1.3518519401550293
29,0.5200833082199097,1.3435128927230835
30,0.5241666436195374,1.3321272134780884
31,0.5272499918937683,1.3278058767318726
32,0.5308333039283752,1.3142789602279663
33,0.5337499976158142,1.3042559623718262
34,0.5376666784286499,1.2983698844909668
35,0.5397499799728394,1.291200041770935
36,0.543916642665863,1.2822182178497314
37,0.5460000038146973,1.2717642784118652
38,0.5481666922569275,1.270288109779358
39,0.5496666431427002,1.2614232301712036
40,0.5550833344459534,1.2531355619430542
41,0.5565000176429749,1.2449582815170288
42,0.5576666593551636,1.2414652109146118
43,0.5611666440963745,1.234171986579895
44,0.562250018119812,1.2274659872055054
45,0.5660833120346069,1.2217355966567993
46,0.5704166889190674,1.2128181457519531
47,0.5715000033378601,1.208469033241272
48,0.5738333463668823,1.2032679319381714
49,0.5769166946411133,1.1967395544052124
50,0.577750027179718,1.188853144645691
51,0.5798333287239075,1.1865273714065552
52,0.5809999704360962,1.1800307035446167
53,0.5837500095367432,1.1763114929199219
54,0.5846666693687439,1.1711134910583496
55,0.5850833058357239,1.1671254634857178
56,0.5874999761581421,1.1616946458816528
57,0.5897499918937683,1.156295657157898
58,0.5899166464805603,1.1535961627960205
59,0.5950833559036255,1.1466985940933228
60,0.5949166417121887,1.1427762508392334
61,0.5956666469573975,1.1383870840072632
62,0.596833348274231,1.1327043771743774
63,0.5987499952316284,1.129432201385498
64,0.5989999771118164,1.1281663179397583
65,0.6010833382606506,1.1231857538223267
66,0.6035000085830688,1.118857741355896
