iterations,accuracy,loss
1,0.18074999749660492,2.2522940635681152
2,0.23774999380111694,2.0287740230560303
3,0.31858333945274353,1.8758043050765991
4,0.3555000126361847,1.7768086194992065
5,0.38216665387153625,1.6891264915466309
6,0.4165000021457672,1.611188530921936
7,0.445250004529953,1.5430289506912231
8,0.45524999499320984,1.5119768381118774
9,0.47316667437553406,1.4718027114868164
10,0.4975000023841858,1.419398546218872
11,0.503166675567627,1.4114410877227783
12,0.5208333134651184,1.3594964742660522
13,0.5385000109672546,1.320289134979248
14,0.5445833206176758,1.2965773344039917
15,0.5529999732971191,1.271854043006897
16,0.5647500157356262,1.2489994764328003
17,0.5706666707992554,1.2248672246932983
18,0.5740833282470703,1.2032501697540283
19,0.5786666870117188,1.1940560340881348
20,0.5944166779518127,1.1657869815826416
21,0.5995000004768372,1.1427263021469116
22,0.594083309173584,1.156718373298645
23,0.6100000143051147,1.1175384521484375
24,0.6112499833106995,1.1065691709518433
25,0.6152499914169312,1.0907008647918701
26,0.628333330154419,1.0635992288589478
27,0.6320833563804626,1.0613306760787964
28,0.6384999752044678,1.038477897644043
29,0.6443333625793457,1.0259089469909668
30,0.6461666822433472,1.0128412246704102
31,0.6479166746139526,1.0117987394332886
32,0.6535000205039978,0.9885601997375488
33,0.6581666469573975,0.9783095717430115
34,0.6611666679382324,0.9700095057487488
35,0.6570000052452087,0.9798889756202698
36,0.6648333072662354,0.9516988396644592
37,0.6705833077430725,0.940170407295227
38,0.6729999780654907,0.9421293139457703
39,0.6760833263397217,0.9279722571372986
40,0.6798333525657654,0.9218863844871521
41,0.6809999942779541,0.9135940074920654
42,0.6851666569709778,0.9003342390060425
43,0.6903333067893982,0.8926649689674377
44,0.687333345413208,0.9009950160980225
45,0.6927499771118164,0.8835582733154297
46,0.6919166445732117,0.8816726803779602
47,0.6954166889190674,0.8842352628707886
48,0.7019166946411133,0.8622621893882751
49,0.7026666402816772,0.862382173538208
50,0.703166663646698,0.8524948954582214
51,0.7046666741371155,0.8473768830299377
52,0.7024166584014893,0.8689484000205994
53,0.7074166536331177,0.8368731141090393
54,0.7102500200271606,0.8354290127754211
55,0.7100833058357239,0.8294752836227417
56,0.7090833187103271,0.8392488360404968
57,0.7110000252723694,0.8287659287452698
58,0.7132499814033508,0.8196395635604858
59,0.715833306312561,0.8156493902206421
60,0.7140833139419556,0.8211104273796082
61,0.7140833139419556,0.8198846578598022
62,0.7200000286102295,0.8041461706161499
63,0.7193333506584167,0.8037770986557007
64,0.7165833115577698,0.8060523867607117
65,0.7192500233650208,0.7991610765457153
66,0.7209166884422302,0.7944493293762207
67,0.721916675567627,0.7952684164047241
68,0.7214166522026062,0.8020959496498108
69,0.721666693687439,0.7951045632362366
70,0.7234166860580444,0.791861355304718
71,0.7230833172798157,0.7910973429679871
72,0.7234166860580444,0.7896336913108826
73,0.7271666526794434,0.7854143977165222
74,0.7299166917800903,0.7826253771781921
75,0.7292500138282776,0.777904212474823
76,0.7292500138282776,0.7805503606796265
77,0.7280833125114441,0.7807948589324951
78,0.731083333492279,0.7763655781745911
79,0.7328333258628845,0.7739832997322083
80,0.7327499985694885,0.7734419107437134
81,0.7275833487510681,0.7876768112182617
82,0.7366666793823242,0.7732739448547363
83,0.731083333492279,0.7824801206588745
84,0.7360000014305115,0.7688370943069458
85,0.7360833287239075,0.7728041410446167
86,0.73416668176651,0.772354245185852
87,0.7361666560173035,0.7720718383789062
88,0.7360833287239075,0.7670853137969971
89,0.7379166483879089,0.7667561769485474
90,0.7333333492279053,0.777538001537323
91,0.7405833601951599,0.7630346417427063
92,0.7362499833106995,0.7741261124610901
93,0.7406666874885559,0.7636279463768005
94,0.7404999732971191,0.771077573299408
95,0.7393333315849304,0.7658176422119141
96,0.7397500276565552,0.763940691947937
