iterations,accuracy,loss
2,0.14283333718776703,2.2954020500183105
4,0.23716667294502258,2.2423646450042725
6,0.2614166736602783,2.018145799636841
8,0.3334166705608368,1.8849455118179321
10,0.3474999964237213,1.784477710723877
12,0.37933334708213806,1.7138217687606812
14,0.4013333320617676,1.6470369100570679
16,0.4175833463668823,1.6056852340698242
18,0.4336666762828827,1.5562901496887207
20,0.445333331823349,1.5233066082000732
22,0.46291667222976685,1.476667046546936
24,0.4716666638851166,1.4512889385223389
26,0.48225000500679016,1.4240950345993042
28,0.4868333339691162,1.4067902565002441
30,0.503166675567627,1.3755240440368652
32,0.5073333382606506,1.350231409072876
34,0.5145833492279053,1.3346229791641235
36,0.5193333625793457,1.3213512897491455
38,0.5285000205039978,1.2925260066986084
40,0.5339166522026062,1.2811542749404907
42,0.5392500162124634,1.2654322385787964
44,0.546750009059906,1.2588063478469849
46,0.5504999756813049,1.2383562326431274
48,0.5602499842643738,1.2221413850784302
50,0.5675833225250244,1.2010630369186401
52,0.5738333463668823,1.192596197128296
54,0.5742499828338623,1.1845486164093018
56,0.5829166769981384,1.1669559478759766
58,0.5871666669845581,1.1572082042694092
60,0.5913333296775818,1.1478570699691772
62,0.5998333096504211,1.1279200315475464
64,0.5989999771118164,1.1201913356781006
66,0.5993333458900452,1.1200834512710571
68,0.6043333411216736,1.1112345457077026
70,0.6152499914169312,1.0957647562026978
72,0.6167500019073486,1.0790983438491821
74,0.6182500123977661,1.075508952140808
76,0.628166675567627,1.0630178451538086
78,0.6296666860580444,1.0473054647445679
80,0.6309999823570251,1.0428649187088013
82,0.6337500214576721,1.033206582069397
84,0.6400833129882812,1.0207792520523071
86,0.6428333520889282,1.0177873373031616
88,0.6434166431427002,1.0110812187194824
90,0.6478333473205566,1.0024464130401611
92,0.6457499861717224,0.9998550415039062
94,0.6535833477973938,0.9832049012184143
96,0.6513333320617676,0.9844634532928467
98,0.6571666598320007,0.9754217863082886
100,0.6602500081062317,0.966205894947052
102,0.6619166731834412,0.9635450839996338
104,0.6675833463668823,0.9512413740158081
106,0.6697499752044678,0.9466298818588257
108,0.6663333177566528,0.9427396655082703
110,0.6679999828338623,0.9413604140281677
112,0.6711666584014893,0.930777907371521
114,0.6726666688919067,0.9328388571739197
116,0.6772500276565552,0.917873203754425
118,0.6747499704360962,0.9235482811927795
120,0.6827499866485596,0.9090137481689453
122,0.6816666722297668,0.905055582523346
124,0.6837499737739563,0.9073771238327026
126,0.6860833168029785,0.8957402110099792
128,0.684249997138977,0.8987919092178345
130,0.6901666522026062,0.8886633515357971
132,0.6887500286102295,0.8919604420661926
134,0.687749981880188,0.8939850330352783
136,0.6909999847412109,0.8859258890151978
138,0.6884999871253967,0.8839725852012634
140,0.6926666498184204,0.8786184191703796
142,0.6894999742507935,0.8859419226646423
144,0.6919166445732117,0.8749619126319885
146,0.6891666650772095,0.8779493570327759
148,0.6965000033378601,0.8668721318244934
150,0.6964166760444641,0.8723281025886536
152,0.6967499852180481,0.8723487854003906
154,0.6990000009536743,0.8632432222366333
156,0.7009166479110718,0.8618283867835999
158,0.7008333206176758,0.8610945343971252
160,0.7004166841506958,0.8639420866966248
162,0.703083336353302,0.857255756855011
164,0.7036666870117188,0.8585665822029114
166,0.699999988079071,0.8598336577415466
168,0.7045000195503235,0.8556351661682129
170,0.7042499780654907,0.857732355594635
172,0.703249990940094,0.8551489114761353
174,0.703166663646698,0.8571463227272034
176,0.7065833210945129,0.8530623912811279
178,0.7073333263397217,0.8518727421760559
180,0.7073333263397217,0.8536493182182312
182,0.7023333311080933,0.8572892546653748
184,0.7025833129882812,0.8599863052368164
186,0.7053333520889282,0.8558170795440674
188,0.7089999914169312,0.8515598177909851
190,0.7082499861717224,0.8500787019729614
192,0.7080000042915344,0.8537622690200806
194,0.7083333134651184,0.8499948978424072
196,0.7065833210945129,0.8539920449256897
198,0.706083357334137,0.851067066192627
200,0.7112500071525574,0.8468142151832581
202,0.7088333368301392,0.8597372770309448
204,0.7074166536331177,0.8565638065338135
206,0.7098333239555359,0.8522236943244934
208,0.7115833163261414,0.8474522233009338
210,0.7128333449363708,0.8495128750801086
