iterations,accuracy,loss
1,0.1367499977350235,2.298757791519165
2,0.18683333694934845,2.2598044872283936
3,0.21308332681655884,2.1352732181549072
4,0.27266666293144226,2.045980930328369
5,0.3226666748523712,1.9275788068771362
6,0.34049999713897705,1.8495488166809082
7,0.3648333251476288,1.7766340970993042
8,0.375,1.7285735607147217
9,0.39524999260902405,1.6584445238113403
10,0.41624999046325684,1.6077287197113037
11,0.4335833191871643,1.5585256814956665
12,0.4529166519641876,1.5219887495040894
13,0.46033334732055664,1.492331862449646
14,0.47183331847190857,1.4623793363571167
15,0.4749166667461395,1.4416522979736328
16,0.4911666810512543,1.4176133871078491
17,0.5021666884422302,1.3875882625579834
18,0.5109166502952576,1.3630701303482056
19,0.5164166688919067,1.3464739322662354
20,0.5195833444595337,1.3356572389602661
21,0.5304999947547913,1.3073573112487793
22,0.5417500138282776,1.2873132228851318
23,0.5442500114440918,1.2780060768127441
24,0.5524166822433472,1.251870036125183
25,0.5596666932106018,1.2329243421554565
26,0.565583348274231,1.218287467956543
27,0.5675833225250244,1.2111434936523438
28,0.5744166374206543,1.1935477256774902
29,0.5804166793823242,1.172980546951294
30,0.5878333449363708,1.1622745990753174
31,0.5920833349227905,1.1487712860107422
32,0.596833348274231,1.1341913938522339
33,0.6054999828338623,1.118579626083374
34,0.6067500114440918,1.1127008199691772
35,0.6138333082199097,1.1012859344482422
36,0.6166666746139526,1.091291069984436
37,0.6228333115577698,1.0792073011398315
38,0.6233333349227905,1.0707752704620361
39,0.6263333559036255,1.0576629638671875
40,0.6328333616256714,1.04853355884552
41,0.6354166865348816,1.0410957336425781
42,0.6379166841506958,1.0300124883651733
43,0.6420833468437195,1.022683024406433
44,0.6462500095367432,1.0087693929672241
45,0.6457499861717224,1.0041998624801636
46,0.6478333473205566,0.9976257085800171
47,0.652999997138977,0.9892224073410034
48,0.6542500257492065,0.9819115400314331
49,0.6555833220481873,0.9747670888900757
50,0.6578333377838135,0.9743062853813171
51,0.6625000238418579,0.9626905918121338
52,0.6657500267028809,0.9510359764099121
53,0.6652500033378601,0.9460244178771973
54,0.6658333539962769,0.9466463327407837
55,0.668749988079071,0.9375207424163818
56,0.675083339214325,0.9263486862182617
57,0.6772500276565552,0.9224966764450073
58,0.6784999966621399,0.915719747543335
59,0.6797500252723694,0.9123853445053101
60,0.6788333058357239,0.9096172451972961
61,0.6879166960716248,0.8985150456428528
62,0.6831666827201843,0.9050025343894958
63,0.690833330154419,0.89202880859375
64,0.684333324432373,0.9018049836158752
65,0.6846666932106018,0.894339919090271
66,0.687166690826416,0.890576958656311
67,0.6927499771118164,0.8786587715148926
68,0.6919999718666077,0.8749231696128845
69,0.6947500109672546,0.878989040851593
70,0.6911666393280029,0.8865240216255188
71,0.6984166502952576,0.8675236701965332
72,0.699999988079071,0.8649078607559204
73,0.6959166526794434,0.8686922788619995
74,0.6986666917800903,0.8652536869049072
75,0.7012500166893005,0.8548557758331299
76,0.6974999904632568,0.8646823763847351
77,0.7024166584014893,0.8555135130882263
78,0.7050833106040955,0.8465288281440735
79,0.7024166584014893,0.8554292917251587
80,0.7077500224113464,0.8447420001029968
81,0.7057499885559082,0.8463839292526245
82,0.7055833339691162,0.8462780117988586
83,0.7108333110809326,0.8385655879974365
84,0.706166684627533,0.8440632224082947
85,0.7104166746139526,0.8331345319747925
86,0.7067499756813049,0.848556637763977
87,0.7084166407585144,0.8395462036132812
88,0.7118333578109741,0.8326581120491028
89,0.7117499709129333,0.8350431323051453
90,0.7074166536331177,0.8390349745750427
91,0.7123333215713501,0.8333084583282471
92,0.7101666927337646,0.838651716709137
93,0.7131666541099548,0.8446090221405029
