iterations,accuracy,loss
1,0.09991666674613953,7.031764984130859
2,0.10883333534002304,4.713251113891602
3,0.16583333909511566,3.3625214099884033
4,0.1887499988079071,2.7779250144958496
5,0.23516666889190674,2.439099073410034
6,0.2653333246707916,2.2231128215789795
7,0.2776666581630707,2.1196541786193848
8,0.2945833206176758,2.054936408996582
9,0.30550000071525574,2.0024101734161377
10,0.3218333423137665,1.9507511854171753
11,0.32083332538604736,1.9317948818206787
12,0.3244999945163727,1.9110534191131592
13,0.335833340883255,1.8786340951919556
14,0.3425000011920929,1.8672847747802734
15,0.3467499911785126,1.8381084203720093
16,0.35208332538604736,1.8288766145706177
17,0.3557499945163727,1.8098390102386475
18,0.3619166612625122,1.7985951900482178
19,0.36675000190734863,1.773728847503662
20,0.3683333396911621,1.7712963819503784
21,0.37450000643730164,1.7502716779708862
22,0.38233333826065063,1.7269972562789917
23,0.3854166567325592,1.7154593467712402
24,0.38991665840148926,1.6936482191085815
25,0.39158332347869873,1.6832493543624878
26,0.3969166576862335,1.6795275211334229
27,0.40149998664855957,1.6585168838500977
28,0.4124166667461395,1.642271637916565
29,0.4152500033378601,1.6371853351593018
30,0.41991665959358215,1.6261216402053833
31,0.41749998927116394,1.6238586902618408
32,0.41983333230018616,1.6170662641525269
33,0.42658331990242004,1.6034822463989258
34,0.4308333396911621,1.5936448574066162
35,0.43158334493637085,1.5852152109146118
36,0.4335833191871643,1.5807429552078247
37,0.4361666738986969,1.5680515766143799
38,0.4429166615009308,1.5627182722091675
39,0.4429166615009308,1.5563088655471802
40,0.4478333294391632,1.5471645593643188
41,0.44749999046325684,1.5492044687271118
42,0.45274999737739563,1.5321598052978516
43,0.45491665601730347,1.5265417098999023
44,0.4583333432674408,1.5169905424118042
45,0.460916668176651,1.5173351764678955
46,0.46683332324028015,1.5060416460037231
47,0.46950000524520874,1.4993038177490234
48,0.4661666750907898,1.4990977048873901
49,0.4702500104904175,1.492627739906311
50,0.476666659116745,1.4801867008209229
51,0.4763333201408386,1.4798215627670288
52,0.4750833213329315,1.473903775215149
53,0.48341667652130127,1.4680994749069214
54,0.4841666519641876,1.461950659751892
55,0.4856666624546051,1.4552700519561768
56,0.48750001192092896,1.453898310661316
57,0.4895833432674408,1.4462074041366577
58,0.49424999952316284,1.4386860132217407
59,0.49308332800865173,1.4369078874588013
60,0.4984999895095825,1.4303419589996338
61,0.4950000047683716,1.4288800954818726
62,0.5009999871253967,1.4214445352554321
63,0.5062500238418579,1.4123623371124268
64,0.5055833458900452,1.4102810621261597
65,0.5075833201408386,1.4014967679977417
66,0.512499988079071,1.4002752304077148
67,0.5099999904632568,1.3979482650756836
68,0.5138333439826965,1.3920176029205322
69,0.5162500143051147,1.3850698471069336
70,0.5182499885559082,1.3857861757278442
71,0.5192499756813049,1.3817955255508423
72,0.5239999890327454,1.371454119682312
73,0.5258333086967468,1.3723393678665161
74,0.528249979019165,1.371084451675415
75,0.5244166851043701,1.362823486328125
76,0.5301666855812073,1.355141043663025
77,0.5298333168029785,1.3503713607788086
78,0.5335833430290222,1.3499774932861328
79,0.5359166860580444,1.3469313383102417
80,0.5352500081062317,1.344610571861267
81,0.5340833067893982,1.3449583053588867
82,0.5379166603088379,1.3349320888519287
83,0.5395833253860474,1.332507610321045
84,0.5407500267028809,1.3274897336959839
85,0.5426666736602783,1.3196635246276855
86,0.5452499985694885,1.3183156251907349
87,0.5479999780654907,1.314274787902832
88,0.5475000143051147,1.3175835609436035
89,0.546999990940094,1.311353087425232
90,0.549833357334137,1.30702805519104
91,0.5529166460037231,1.3035178184509277
92,0.5544166564941406,1.302154779434204
93,0.5575000047683716,1.290005087852478
94,0.5560833215713501,1.2927716970443726
95,0.5554999709129333,1.2967438697814941
96,0.562583327293396,1.2799233198165894
97,0.5609166622161865,1.2859010696411133
98,0.5586666464805603,1.2777537107467651
99,0.5663333535194397,1.2723710536956787
100,0.5677499771118164,1.269573450088501
101,0.5681666731834412,1.265986442565918
102,0.5696666836738586,1.2657898664474487
103,0.5711666941642761,1.261144995689392
104,0.5703333616256714,1.257100224494934
105,0.5762500166893005,1.253945231437683
106,0.5759166479110718,1.2508206367492676
107,0.5759166479110718,1.2499836683273315
108,0.578499972820282,1.2462702989578247
109,0.5809166431427002,1.2440742254257202
110,0.5822499990463257,1.2376362085342407
111,0.5824999809265137,1.238160252571106
112,0.5870000123977661,1.2302801609039307
113,0.5861666798591614,1.2311558723449707
114,0.5856666564941406,1.23103666305542
115,0.5888333320617676,1.2192169427871704
116,0.590749979019165,1.2168482542037964
117,0.5918333530426025,1.2164208889007568
118,0.5947499871253967,1.2112020254135132
119,0.5945833325386047,1.2061768770217896
120,0.5943333506584167,1.2003448009490967
121,0.5952500104904175,1.2041127681732178
122,0.597083330154419,1.1978684663772583
123,0.6010833382606506,1.1944843530654907
124,0.5995000004768372,1.1933175325393677
125,0.6028333306312561,1.1837905645370483
126,0.6050000190734863,1.18252694606781
127,0.6049166917800903,1.1790122985839844
128,0.6034166812896729,1.1818923950195312
129,0.6078333258628845,1.1811277866363525
130,0.606333315372467,1.1726211309432983
131,0.6105833053588867,1.1693617105484009
132,0.6059166789054871,1.1759042739868164
133,0.609416663646698,1.166912317276001
134,0.6119999885559082,1.1658244132995605
135,0.6158333420753479,1.1605684757232666
136,0.6176666617393494,1.1517791748046875
137,0.6194166541099548,1.1501537561416626
138,0.6174166798591614,1.1476421356201172
139,0.6199166774749756,1.14728844165802
140,0.6205833554267883,1.145943522453308
141,0.6195833086967468,1.1445358991622925
142,0.6204166412353516,1.1430619955062866
143,0.6238333582878113,1.1348892450332642
144,0.6235833168029785,1.1391685009002686
145,0.6270833611488342,1.1361336708068848
146,0.6224166750907898,1.1444108486175537
147,0.6296666860580444,1.1248639822006226
148,0.6284166574478149,1.1270933151245117
149,0.6322500109672546,1.120317816734314
150,0.6309999823570251,1.118587613105774
151,0.6290833353996277,1.1266118288040161
152,0.6342499852180481,1.1102629899978638
153,0.6369166374206543,1.109365701675415
154,0.6380833387374878,1.1114919185638428
155,0.6386666893959045,1.106903076171875
156,0.6394166946411133,1.1024492979049683
157,0.640250027179718,1.104402780532837
